SiteCode|Year|paramDB|paramWeb|paramDisplayLabel
HRO|2016|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2015|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2014|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2013|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2012|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2011|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2010|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2009|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2008|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2007|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
HRO|2006|WATER, DISSOLVED CHLORIDE, Cl|DissolvedChloride|Dissolved Chloride
PPT|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2008|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2007|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2005|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2004|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2003|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2002|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2001|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2000|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|1999|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|1998|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|1997|TEMPERATURE, WATER|WaterTemperature|Water Temperature
PPT|2022|WATER, TURBIDITY|Turbidity|
PPT|2021|WATER, TURBIDITY|Turbidity|
PPT|2020|WATER, TURBIDITY|Turbidity|
PPT|2019|WATER, TURBIDITY|Turbidity|
PPT|2018|WATER, TURBIDITY|Turbidity|
PPT|2017|WATER, TURBIDITY|Turbidity|
PPT|2016|WATER, TURBIDITY|Turbidity|
PPT|2015|WATER, TURBIDITY|Turbidity|
PPT|2014|WATER, TURBIDITY|Turbidity|
PPT|2013|WATER, TURBIDITY|Turbidity|
PPT|2012|WATER, TURBIDITY|Turbidity|
PPT|2011|WATER, TURBIDITY|Turbidity|
PPT|2010|WATER, TURBIDITY|Turbidity|
PPT|2009|WATER, TURBIDITY|Turbidity|
PPT|2008|WATER, TURBIDITY|Turbidity|
PPT|2007|WATER, TURBIDITY|Turbidity|
PPT|2006|WATER, TURBIDITY|Turbidity|
PPT|2001|WATER, TURBIDITY|Turbidity|
PPT|2022|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2021|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2020|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2019|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2018|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2017|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2016|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2015|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2014|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2013|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2012|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2011|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2010|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2009|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2008|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2007|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2006|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2001|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
PPT|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2021|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2020|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2019|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2017|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2012|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2011|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
PPT|2010|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
