SiteCode	Year	paramDB	paramWeb	paramDisplayLabel	onlineNames	onlineData
RDB	2007	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2006	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2005	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2004	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2003	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2002	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2001	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	2000	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1999	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1998	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1997	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1996	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1995	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1994	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1993	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1992	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1991	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1990	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RDB	1989	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
RVB	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2007	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2006	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2005	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2004	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2003	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2002	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2001	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	2000	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1999	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1998	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1997	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1996	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1995	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1994	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1993	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1992	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1991	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SHD	1990	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VON	2002	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
ANH	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJB	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SDP	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
EBM	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
FWQ	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
GRF	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
MSD	2007	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SMN	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SJS	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
TRP	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
TRP	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
TRP	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
TRP	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
TRP	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
SWA	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
NFH	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
BET	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2007	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2006	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2005	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2004	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2003	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2002	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2001	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	2000	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1999	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1998	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1997	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1996	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1995	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1994	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1993	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1992	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1991	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1990	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1989	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
CLC	1988	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
HRO	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2007	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2006	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
PPT	2001	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2022	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2021	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2020	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2019	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2018	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2017	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2016	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2015	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2014	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2013	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2012	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2011	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2010	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2009	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2008	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
VCU	2007	"WATER, TURBIDITY"	Turbidity		Turbidity (NTU/FNU)	1
AFO	2022	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	2021	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	2020	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	2002	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	2001	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	2000	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	1999	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFO	1998	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2022	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2021	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2020	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2019	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2018	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2017	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2016	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2015	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2014	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2013	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2012	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
AFD	2011	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
